Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year,Month,Day
27725,3572,0,8,0,0.0,1212,702,5,365,0,9,3381,2,13,58,5.910531026111381,2.449489742783178,0.31622776601683794,151.182,4.09567700745588,3,2013.0,10.0,29.0
38713,6461,2,1128,717,1.0,1469,518,122,22,6,6,3142,2,13,1313,6.293252906412161,1.7320508075688772,0.6324555320336759,-116.9805,4.095177548525992,0,2013.0,3.0,14.0
5590,5326,0,965,570,1.4142135623730951,1420,593,27,365,5,2,1064,0,16,1019,7.0707241072602764,2.6457513110645907,0.0,0.0,4.095011006765262,1,2013.0,12.0,10.0
28391,3900,3,47,4,1.0,495,88,51,365,0,4,1987,1,14,1545,6.466144724237619,2.23606797749979,0.0,179.7,4.094844437263752,3,2014.0,11.0,30.0
788,5729,2,1283,762,1.0,1249,249,44,365,5,3,117,0,4,928,6.185220481527599,1.4142135623730951,0.0,58.12,4.094511215001422,3,2014.0,11.0,23.0
19537,4665,3,967,581,0.0,1983,478,81,365,4,3,789,0,9,1350,6.4244151121510065,2.6457513110645907,0.4472135954999579,-69.3,4.094511215001422,3,2014.0,3.0,14.0
33144,922,1,473,284,1.0,1101,117,122,291,6,12,561,0,5,433,5.89537206138216,1.7320508075688772,0.4472135954999579,27.1764,4.094511215001422,0,2014.0,9.0,11.0
18088,1472,3,1176,727,0.0,228,480,41,365,4,3,3231,2,13,1129,6.765638566310301,2.449489742783178,0.0,138.6,4.094177881665002,1,2012.0,8.0,24.0
2265,5003,3,1283,762,1.0,1533,541,72,365,5,7,2441,2,6,692,6.395197622780256,1.7320508075688772,0.044721359549995794,64.68168,4.094177881665002,3,2011.0,9.0,14.0
3754,5440,3,1037,652,1.4142135623730951,1533,541,72,365,5,7,2645,2,6,782,6.628393747951741,1.7320508075688772,0.044721359549995794,225.46644,4.093510881473524,1,2013.0,9.0,20.0
33770,569,0,982,614,0.0,1101,117,122,293,6,12,465,0,5,646,5.387170380017036,1.4142135623730951,0.4472135954999579,-29.9178,4.093177214470094,0,2013.0,11.0,4.0
46288,4387,0,801,465,1.0,17,347,53,365,3,5,2357,2,6,312,5.572686209937692,1.0,0.0,23.58,4.0930103392089645,1,2012.0,10.0,29.0
18436,1403,3,873,536,0.0,1080,682,6,365,4,3,1320,1,1,970,6.964494716174738,1.4142135623730951,0.0,412.32,4.0928434360958335,3,2011.0,7.0,9.0
35774,930,1,116,107,0.0,1040,497,122,217,6,3,1821,1,14,594,5.811410417756429,1.7320508075688772,0.0,23.3163,4.092676505121403,1,2014.0,10.0,23.0
7637,4975,3,246,133,0.0,784,626,72,365,5,7,1456,1,1,884,5.793379395134549,2.449489742783178,0.0,42.48,4.092676505121403,1,2011.0,6.0,17.0
38051,726,2,168,76,0.0,1445,463,122,222,6,6,1347,1,1,789,5.621270053081737,2.0,0.0,121.1056,4.091841432003982,1,2013.0,6.0,29.0
21514,3628,3,918,500,1.0,872,254,51,365,0,4,3387,2,13,387,6.563178287384396,2.8284271247461903,0.0,297.12,4.09150720740194,3,2013.0,5.0,16.0
13145,4592,3,366,232,1.0,1138,397,108,365,4,10,846,0,9,500,6.928067580294015,3.0,0.0,264.87,4.091340053201802,3,2013.0,12.0,12.0
13485,4701,0,829,533,1.0,687,713,111,365,4,7,1997,1,14,1546,5.552416801982692,2.0,0.7071067811865476,-251.82,4.091340053201802,1,2014.0,8.0,19.0
22921,4284,3,1047,638,0.0,1446,542,51,365,0,4,2024,1,14,497,6.239651868861623,2.0,0.0,30.6,4.090838422892813,1,2014.0,1.0,6.0
39715,872,0,744,452,1.4142135623730951,1739,716,122,358,6,12,1180,0,16,1328,5.662439511121819,1.0,0.0,63.107,4.090838422892813,1,2014.0,5.0,10.0
24634,2656,3,690,420,0.0,1741,604,106,365,0,8,137,0,4,277,6.899150362652814,1.7320508075688772,0.4472135954999579,-173.358,4.090671156855792,3,2012.0,5.0,28.0
22032,2802,3,552,329,0.0,1158,454,91,365,0,11,1252,1,1,879,7.281049061847132,1.7320508075688772,0.3872983346207417,-256.149,4.0905038628361625,3,2014.0,4.0,18.0
7727,4940,2,729,429,1.0,1033,369,27,365,5,2,603,0,5,755,6.868640160253568,2.8284271247461903,0.0,278.56,4.090336540824562,3,2011.0,6.0,17.0
40930,227,0,1234,752,0.0,592,420,122,34,6,6,2117,2,0,1648,5.181783550292085,1.7320508075688772,0.0,30.09,4.090336540824562,0,2011.0,10.0,14.0
5990,5788,0,748,458,0.0,1910,308,72,365,5,7,859,0,9,36,5.849555300925289,2.8284271247461903,0.6324555320336759,-207.68,4.090336540824562,1,2014.0,11.0,21.0
50267,1212,0,350,241,0.0,303,14,34,365,1,0,2745,2,6,770,5.006091654046383,1.0,0.0,66.72,4.090001812787964,0,2014.0,4.0,22.0
2649,5458,2,892,490,0.0,1696,585,35,365,5,3,2096,2,0,1103,6.201360738336562,1.7320508075688772,0.0,211.74,4.090001812787964,1,2013.0,5.0,21.0
14924,1312,2,1129,719,0.0,1292,79,41,365,4,3,2410,2,6,319,5.940381756878666,1.4142135623730951,0.0,26.52,4.089834406744215,1,2011.0,5.0,4.0
36331,307,2,547,317,1.4142135623730951,1238,725,122,152,6,3,349,0,4,1201,6.534370064337384,2.23606797749979,0.0,48.118,4.089834406744215,3,2012.0,8.0,9.0
15204,4576,1,496,293,1.4142135623730951,577,691,108,365,4,10,768,0,9,29,5.044521290095393,1.7320508075688772,0.0,44.64,4.089666972670989,0,2013.0,7.0,15.0
13320,1664,2,879,528,0.0,1756,204,121,365,4,7,1013,0,16,373,6.90235572760669,2.6457513110645907,0.7071067811865476,-397.635,4.089499510558901,3,2012.0,3.0,6.0
30160,4151,3,827,487,1.4142135623730951,709,465,5,365,0,9,840,0,9,38,5.946613613970086,2.8284271247461903,0.31622776601683794,139.776,4.089499510558901,2,2014.0,12.0,23.0
23906,3293,2,722,414,1.0,12,629,5,365,0,9,814,0,9,1351,5.9556093641989944,2.0,0.31622776601683794,12.792,4.089332020398556,1,2012.0,5.0,1.0
38828,537,0,748,458,0.0,1095,164,122,259,6,12,804,0,9,1347,5.5885661421971315,1.7320508075688772,0.4472135954999579,-13.3176,4.089332020398556,1,2013.0,6.0,18.0
49815,6147,0,795,450,0.0,558,358,105,365,1,0,958,0,4,1391,6.083610635541477,1.0,0.0,210.03,4.089332020398556,3,2013.0,4.0,26.0
5443,5302,0,93,15,0.0,480,422,27,365,5,2,2495,2,6,325,6.65241079807994,2.8284271247461903,0.044721359549995794,99.0896,4.088996955895506,3,2013.0,6.0,25.0
14662,4543,3,945,573,1.0,1593,480,41,365,4,3,319,0,4,459,6.786906548883013,2.8284271247461903,0.31622776601683794,-88.752,4.088996955895506,3,2012.0,7.0,30.0
8724,5741,3,698,435,0.0,1722,594,32,365,5,2,689,0,5,1227,6.623895226630726,1.7320508075688772,0.4472135954999579,56.352,4.088829381533991,3,2014.0,11.0,8.0
17050,4590,2,608,386,1.0,1374,79,41,365,4,3,1506,1,2,93,6.122580524965519,2.8284271247461903,0.0,4.32,4.088829381533991,3,2013.0,8.0,10.0
352,6606,2,34,21,0.0,1167,742,125,365,5,10,2554,2,6,312,5.347169243098935,1.4142135623730951,0.6340346993658943,-7.70704,4.088829381533991,0,2014.0,6.0,12.0
18079,2055,2,525,327,0.0,1421,64,108,365,4,10,1285,1,1,230,6.406747964153484,1.4142135623730951,0.0,217.74,4.0884941485439255,3,2014.0,8.0,2.0
19013,2058,3,379,228,0.0,646,538,38,365,4,3,846,0,9,500,6.118361480296333,2.0,0.0,117.72,4.0884941485439255,2,2014.0,3.0,19.0
12597,2201,3,557,336,0.0,1928,473,38,365,4,3,1952,1,14,1337,5.945342071491203,1.4142135623730951,0.31622776601683794,143.91,4.088326489896538,1,2014.0,4.0,4.0
8255,5441,2,778,471,0.0,311,119,27,365,5,2,825,0,9,1615,6.243234427210514,2.6457513110645907,0.0,77.0,4.087991088249925,3,2013.0,11.0,28.0
875,5564,3,135,64,1.0,348,563,16,365,5,10,232,0,4,1496,6.194813471094013,2.23606797749979,0.0,92.9,4.087823345231835,1,2013.0,7.0,19.0
32337,615,3,1048,643,1.4142135623730951,1643,438,122,190,6,3,1036,0,16,367,6.548448302855056,2.0,0.0,146.4036,4.087487774758888,3,2013.0,3.0,21.0
25861,2583,3,522,302,1.0,510,65,52,365,0,11,2022,1,14,502,5.7976692176123885,1.4142135623730951,0.41231056256176607,-59.4294,4.0873199472851365,2,2012.0,4.0,5.0
29786,3117,0,524,326,0.0,1542,607,23,365,0,8,1011,0,16,856,6.608621215416243,1.4142135623730951,0.5477225575051661,21.12,4.0873199472851365,3,2011.0,10.0,7.0
7798,5762,3,760,466,0.0,1276,430,72,365,5,7,2637,2,6,687,6.482147625012023,2.0,0.044721359549995794,129.41264,4.086648355587631,3,2014.0,11.0,12.0
31421,6337,2,28,11,1.4142135623730951,808,666,122,233,6,3,661,0,5,645,6.399522956368744,1.7320508075688772,0.5477225575051661,-8.5794,4.086648355587631,1,2011.0,12.0,26.0
1790,5841,0,1155,665,0.0,716,61,16,365,5,10,2443,2,6,778,5.653787004397134,1.7320508075688772,0.044721359549995794,22.17012,4.086480387165299,3,2014.0,9.0,5.0
27776,2831,2,888,530,1.0,759,667,126,365,0,11,579,0,5,744,5.794780948157779,1.7320508075688772,0.5196152422706632,-76.3398,4.086480387165299,1,2014.0,1.0,4.0
38440,6631,3,846,485,1.4142135623730951,1469,518,122,23,6,6,3229,2,13,1171,6.656533703533131,2.23606797749979,0.6324555320336759,-181.265,4.086480387165299,3,2014.0,3.0,12.0
1859,5785,1,90,5,0.0,1189,421,83,365,5,3,114,0,4,278,6.204153640518333,2.449489742783178,0.0,64.08,4.086312390524837,0,2014.0,6.0,23.0
20063,1660,1,942,561,0.0,1434,296,38,365,4,3,2012,1,14,1625,5.492176278034752,2.23606797749979,0.31622776601683794,5.235,4.086312390524837,1,2012.0,7.0,13.0
21135,2549,2,108,65,1.0,1818,620,86,365,0,4,718,0,5,1234,6.518214699822917,2.449489742783178,0.4472135954999579,-76.212,4.086144365656761,1,2011.0,4.0,5.0
22911,2723,0,93,15,0.0,2057,629,5,365,0,9,426,0,5,1226,5.219214633626447,1.7320508075688772,0.31622776601683794,55.089,4.085976312551584,0,2013.0,9.0,30.0
27728,2595,3,776,477,1.0,868,307,52,365,0,11,2880,2,11,1300,6.388836661776804,2.449489742783178,0.41231056256176607,-28.6362,4.085808231199814,1,2012.0,6.0,9.0
17787,1542,3,720,442,0.0,522,204,121,365,4,7,35,0,4,1394,6.776849009134338,1.4142135623730951,0.0,227.82,4.085640121591954,3,2012.0,8.0,29.0
12750,1971,3,522,302,1.0,1181,538,38,365,4,3,323,0,4,284,6.135502118548814,1.7320508075688772,0.31622776601683794,-5.139,4.085471983718502,1,2013.0,9.0,25.0
7047,5690,3,935,558,0.0,910,145,72,365,5,7,2184,2,0,1459,5.942011663388452,2.23606797749979,0.0,174.6,4.085471983718502,1,2014.0,3.0,24.0
317,5921,0,282,187,1.4142135623730951,1189,421,83,365,5,3,2965,2,11,1582,7.378983158527565,2.8284271247461903,0.0,368.16,4.085303817569952,1,2014.0,10.0,28.0
11865,1250,3,136,66,1.4142135623730951,610,559,38,365,4,3,431,0,5,821,7.1190513249451755,1.7320508075688772,0.31622776601683794,370.278,4.085303817569952,3,2011.0,12.0,6.0
6866,5676,3,678,391,0.0,78,487,72,365,5,7,3354,2,13,51,6.330789852711601,2.23606797749979,0.0,61.6,4.085303817569952,1,2014.0,6.0,16.0
30049,2743,2,370,196,1.0,798,660,5,365,0,9,1818,1,14,1548,6.86246498312233,2.8284271247461903,0.6324555320336759,-413.76,4.085135623136791,3,2013.0,10.0,2.0
7176,6541,0,1024,616,1.0,1693,173,48,365,5,3,223,0,4,457,5.67304831528634,1.4142135623730951,0.6324555320336759,-135.32,4.084799149378569,1,2013.0,6.0,17.0
20321,3849,0,354,205,0.0,1740,312,52,365,0,11,589,0,5,1193,5.500225023929981,1.4142135623730951,0.5196152422706632,-6.693,4.084630870034462,1,2013.0,6.0,12.0
50206,1136,3,604,370,0.0,959,353,29,365,1,0,2332,2,6,241,7.367317081610447,2.449489742783178,0.0,680.4,4.084630870034462,3,2013.0,2.0,6.0
16612,1449,0,177,116,0.0,1032,397,108,365,4,10,2241,2,0,1472,6.233076502705234,1.4142135623730951,0.0,203.28,4.08446256236765,1,2012.0,5.0,12.0
23196,3219,3,833,549,1.0,378,615,23,365,0,8,1748,1,12,678,6.107468222864288,3.0,0.0,40.23,4.08446256236765,3,2012.0,12.0,15.0
36225,987,3,28,11,1.4142135623730951,596,166,122,202,6,6,395,0,5,642,6.8003370922148445,1.7320508075688772,0.0,251.202,4.08446256236765,3,2014.0,12.0,2.0
30111,3826,2,138,71,0.0,12,629,5,365,0,9,2255,2,0,1096,6.294217481454934,2.449489742783178,0.31622776601683794,108.072,4.0841258620277685,0,2013.0,12.0,3.0
29829,2508,3,998,608,1.4142135623730951,1158,454,91,365,0,11,162,0,4,1494,6.7497122002562016,1.7320508075688772,0.5916079783099616,-170.577,4.083789048282584,3,2011.0,12.0,8.0
9379,5828,3,168,76,0.0,1722,594,32,365,5,2,2383,2,6,335,6.409581943054735,1.7320508075688772,0.44944410108488464,28.8396,4.083452121055677,3,2014.0,11.0,19.0
26524,4249,2,128,96,1.4142135623730951,1275,687,51,365,0,4,540,0,5,838,5.990489071486302,1.7320508075688772,0.0,15.93,4.083452121055677,1,2014.0,12.0,4.0
770,5858,3,1236,768,1.4142135623730951,399,249,44,365,5,3,303,0,4,1394,6.776849009134338,1.7320508075688772,0.0,359.28,4.083283614862676,3,2014.0,7.0,31.0
31270,2946,3,750,463,1.4142135623730951,683,547,5,365,0,9,1468,1,1,229,6.586315092842817,2.0,0.6324555320336759,-84.576,4.083115080270552,1,2014.0,10.0,13.0
16107,4726,2,255,170,0.0,1427,296,38,365,4,3,1946,1,14,1550,6.568027348335932,2.0,0.31622776601683794,-7.956,4.082946517269732,3,2014.0,11.0,18.0
25125,2689,2,1220,749,0.0,870,309,52,365,0,11,1310,1,1,416,5.40048759865873,2.0,0.41231056256176607,39.7944,4.082946517269732,0,2013.0,11.0,30.0
37581,515,3,429,250,1.0,1101,117,122,296,6,12,453,0,5,830,6.3354796928999235,2.23606797749979,0.4472135954999579,56.324,4.082946517269732,3,2013.0,9.0,25.0
48224,2487,1,462,256,1.0,278,107,50,365,3,5,1797,1,2,1481,5.049727793902352,2.449489742783178,0.0,54.18,4.082946517269732,0,2011.0,1.0,10.0
22339,3093,0,49,12,1.0,507,183,51,365,0,4,820,0,9,490,5.4006934331649035,2.0,0.0,110.28,4.082271980987832,0,2011.0,12.0,21.0
18182,2368,3,3,42,0.0,954,602,121,365,4,7,2092,2,0,143,6.39469382427457,2.6457513110645907,0.0,101.43,4.082103275799747,2,2014.0,4.0,15.0
28383,3145,1,128,96,1.4142135623730951,2118,272,23,365,0,8,3325,2,13,1156,5.28147634935201,1.7320508075688772,0.0,68.4,4.082103275799747,0,2011.0,10.0,25.0
49878,6258,0,771,476,0.0,1820,646,120,365,3,5,1688,1,14,581,5.612251810143883,1.4142135623730951,0.0,57.24,4.082103275799747,0,2014.0,8.0,26.0
11644,1323,0,804,503,1.4142135623730951,1932,616,57,365,4,10,1589,1,3,1656,4.985385859842805,1.7320508075688772,0.0,43.56,4.081765780015241,0,2011.0,1.0,19.0
47232,6214,3,1138,671,0.0,494,180,115,365,1,0,3442,2,13,1440,6.353841205336351,1.0,0.31622776601683794,229.476,4.081765780015241,3,2012.0,9.0,7.0
11732,2175,2,1011,591,0.0,1434,296,38,365,4,3,3350,2,13,1145,5.651123335646709,1.4142135623730951,0.3872983346207417,43.371,4.081596989399598,0,2014.0,5.0,19.0
48196,6223,2,1210,744,1.0,1762,610,115,365,1,0,1795,1,14,1337,5.945342071491203,1.4142135623730951,0.31622776601683794,143.91,4.081596989399598,3,2014.0,5.0,29.0
6156,5232,0,629,381,0.0,1700,586,27,365,5,2,2310,2,0,1468,5.584623492819887,2.6457513110645907,0.0,39.76,4.0814281702888735,3,2012.0,2.0,21.0
3486,5755,3,149,75,0.0,475,423,16,365,5,10,318,0,4,921,5.830708768228588,1.7320508075688772,0.0,50.94,4.0812593226734455,1,2014.0,4.0,7.0
10664,4598,3,981,610,0.0,1292,79,41,365,4,3,1979,1,14,502,5.8784022263228,1.4142135623730951,0.31622776601683794,-0.042,4.0812593226734455,2,2013.0,12.0,24.0
27978,3836,0,245,124,1.0,1825,313,52,365,0,11,2640,2,6,259,5.573777808196675,1.4142135623730951,0.2645751311064591,101.5674,4.0812593226734455,1,2013.0,12.0,11.0
51261,4854,2,79,60,0.0,402,149,73,365,3,5,1221,1,3,15,5.718014056902925,2.449489742783178,0.0,33.3,4.0812593226734455,3,2014.0,9.0,30.0
20827,3820,3,786,464,1.4142135623730951,1954,396,51,365,0,4,147,0,4,1499,6.380461462508839,2.0,0.0,212.04,4.081090446543684,1,2013.0,12.0,16.0
18209,4457,2,346,227,1.0,234,203,57,365,4,10,2215,2,0,1453,5.075173815233827,2.0,0.0,6.36,4.0809215418899605,0,2011.0,11.0,19.0
27120,3608,2,247,146,0.0,2069,465,5,365,0,9,1370,1,1,725,6.88365314202671,1.4142135623730951,0.31622776601683794,119.166,4.0809215418899605,3,2013.0,10.0,21.0
2573,6330,3,841,546,1.0,1722,594,32,365,5,2,2523,2,6,760,6.55308489599652,2.23606797749979,0.44944410108488464,-80.7954,4.080752608702634,3,2011.0,10.0,14.0
21200,3866,3,357,224,0.0,1775,621,102,365,0,11,678,0,5,1221,6.214528095222021,3.0,0.0,74.79,4.080752608702634,3,2013.0,12.0,23.0
18469,1271,0,174,91,1.0,1413,559,38,365,4,3,1503,1,2,98,5.471766344838393,2.8284271247461903,0.0,82.8,4.080076590424396,1,2011.0,6.0,6.0
26058,3279,2,222,177,0.0,759,667,126,365,0,11,2492,2,6,1534,5.440344567373807,1.7320508075688772,0.6082762530298219,3.6216,4.080076590424396,0,2012.0,11.0,15.0
30905,3479,3,1012,583,0.0,520,660,5,365,0,9,470,0,5,1235,7.044277195529167,2.8284271247461903,0.0,228.96,4.080076590424396,1,2012.0,5.0,8.0
27281,3379,3,993,593,1.4142135623730951,1538,400,51,365,0,4,3400,2,13,1168,5.914718482862666,1.7320508075688772,0.0,84.96,4.079738409832738,1,2012.0,10.0,20.0
38566,641,3,38,44,0.0,443,476,122,51,6,10,827,0,9,518,5.758194899494763,2.8284271247461903,0.4472135954999579,31.5776,4.079569276639946,2,2013.0,1.0,14.0
18406,1461,3,1297,787,0.0,1093,204,121,365,4,7,217,0,4,931,5.815952751171507,1.7320508075688772,0.31622776601683794,148.671,4.079400114836278,1,2012.0,4.0,26.0
37364,1086,3,218,161,1.4142135623730951,1020,117,122,301,6,12,397,0,5,652,6.252427830659845,2.8284271247461903,0.4472135954999579,-97.176,4.079400114836278,1,2014.0,5.0,21.0
18655,2246,2,691,426,1.4142135623730951,198,86,41,365,4,3,1170,0,16,167,7.398122652578233,2.449489742783178,0.6708203932499369,-504.504,4.079061705357583,3,2014.0,6.0,25.0
28460,3535,3,1186,724,0.0,1657,293,59,365,0,8,2800,2,11,1297,6.503127320366534,2.23606797749979,0.7071067811865476,-80.025,4.079061705357583,3,2013.0,8.0,28.0
14364,2237,3,897,531,1.0,1010,31,38,365,4,3,1971,1,14,584,7.021603472178688,2.449489742783178,0.31622776601683794,198.882,4.078723181319144,3,2014.0,5.0,30.0
35027,322,3,713,441,1.0,421,416,122,31,6,6,1992,1,14,1407,6.458118823528569,2.6457513110645907,0.0,0.0,4.078553876315777,1,2012.0,9.0,18.0
8506,5872,3,157,97,1.0,162,61,16,365,5,10,69,0,4,915,6.718046503754165,1.7320508075688772,0.0,181.74,4.078384542643371,3,2014.0,10.0,24.0
36642,827,2,1127,714,0.0,1101,117,122,295,6,12,1959,1,14,26,6.588706370780856,2.0,0.0,210.4936,4.078384542643371,1,2014.0,3.0,22.0
28265,3617,3,52,38,0.0,912,322,0,365,0,4,580,0,5,737,6.0364857127555025,2.449489742783178,0.0,45.9,4.078215180292217,1,2013.0,11.0,27.0
39849,197,3,812,494,1.0,389,297,122,183,6,3,2682,2,6,244,6.580605849629673,1.7320508075688772,0.4472135954999579,134.9955,4.078215180292217,3,2011.0,5.0,30.0
28361,4302,2,477,280,1.0,1742,459,68,365,0,11,2099,2,0,157,6.943932905100725,2.0,0.0,455.76,4.078045789252598,3,2014.0,5.0,27.0
17465,2191,0,440,276,0.0,19,172,38,365,4,3,76,0,4,447,5.821248423008681,1.7320508075688772,0.31622776601683794,70.983,4.077876369514794,1,2014.0,11.0,13.0
40295,904,1,532,322,0.0,808,666,122,233,6,3,1761,1,12,1670,5.617003797862508,2.6457513110645907,0.4472135954999579,102.774,4.077876369514794,1,2014.0,3.0,21.0
8004,5216,3,787,479,1.0,1568,492,22,365,5,10,3074,2,13,66,6.744388931703788,1.4142135623730951,0.0,25.44,4.07753744390572,3,2012.0,12.0,3.0
11805,4731,3,1004,590,0.0,351,390,41,365,4,3,1921,1,14,1547,6.572718811151447,2.0,0.31622776601683794,55.512,4.07719840338713,2,2014.0,9.0,5.0
30721,2942,0,128,96,1.4142135623730951,683,547,5,365,0,9,3051,2,13,1113,5.3499226122737085,1.4142135623730951,0.6324555320336759,-55.908,4.07719840338713,1,2014.0,8.0,26.0
16377,1986,0,1248,733,0.0,1086,204,121,365,4,7,1946,1,14,1550,5.981363704928553,1.4142135623730951,0.0,35.52,4.076859247881081,3,2013.0,8.0,27.0
28517,2873,3,1188,701,0.0,285,547,5,365,0,9,2293,2,0,1061,5.9220287203879876,2.0,0.31622776601683794,16.488,4.076859247881081,2,2014.0,11.0,28.0
40815,373,2,894,513,0.0,252,495,122,115,6,6,1959,1,14,26,6.0787975390406475,1.7320508075688772,0.4472135954999579,48.9942,4.07668962698338,1,2012.0,8.0,24.0
17566,4522,3,117,108,0.0,1229,559,38,365,4,3,1875,1,14,1613,6.404765540983921,2.23606797749979,0.31622776601683794,-6.78,4.076350298849822,3,2012.0,3.0,7.0
35162,145,2,519,306,0.0,1678,117,122,334,6,12,2214,2,0,1647,5.476463551931511,1.4142135623730951,0.0,38.08,4.076350298849822,0,2011.0,7.0,27.0
17896,2255,0,550,328,1.0,861,296,38,365,4,3,1484,1,2,97,4.937706114073498,2.23606797749979,0.0,10.95,4.076180591594429,0,2014.0,11.0,27.0
15522,1658,3,451,272,1.0,1631,204,121,365,4,7,1921,1,14,1547,6.677939517899863,2.0,0.0,134.88,4.075841090657541,3,2012.0,5.0,14.0
29558,3012,3,950,562,1.4142135623730951,2082,606,23,365,0,8,218,0,4,452,6.750516502555645,2.23606797749979,0.0,102.3,4.075841090657541,3,2011.0,10.0,8.0
38693,550,3,316,197,1.0,1336,466,122,2,6,6,626,0,5,798,6.7657837973720225,1.7320508075688772,0.31622776601683794,173.3292,4.075841090657541,3,2013.0,12.0,26.0
21781,2544,0,290,141,0.0,1741,604,106,365,0,8,2957,2,11,564,5.972651180332219,1.7320508075688772,0.7071067811865476,-274.095,4.07567129695648,3,2011.0,12.0,15.0
11994,4582,3,48,7,1.4142135623730951,1093,204,121,365,4,7,614,0,5,1222,6.149085626697306,3.0,0.31622776601683794,-26.001,4.075161742805327,3,2013.0,9.0,27.0
13556,2385,3,524,326,0.0,1322,120,57,365,4,10,2449,2,6,338,6.631105460144786,1.4142135623730951,0.0,371.04,4.075161742805327,3,2014.0,2.0,27.0
19942,1847,0,954,577,0.0,2052,273,41,365,4,3,1330,1,1,724,7.205136908271653,1.7320508075688772,0.31622776601683794,328.779,4.074991833706286,1,2013.0,6.0,15.0
20978,3994,3,986,592,0.0,878,313,52,365,0,11,359,0,4,449,6.525250454580438,2.449489742783178,0.2645751311064591,21.8106,4.074821895733237,1,2014.0,2.0,13.0
4042,5739,3,8,0,0.0,79,585,35,365,5,3,697,0,5,1181,6.416078474054907,1.4142135623730951,0.0,238.12,4.0746519288763645,3,2014.0,12.0,15.0
11168,4671,0,892,490,0.0,1082,378,93,365,4,10,2535,2,6,702,5.776878029726752,2.23606797749979,0.7071067811865476,-193.05,4.0746519288763645,1,2014.0,12.0,26.0
20469,2809,2,357,224,0.0,1338,465,5,365,0,9,809,0,9,488,6.12864054010062,3.0,0.31622776601683794,121.932,4.0746519288763645,3,2014.0,10.0,7.0
15475,1919,3,667,367,0.0,1243,538,38,365,4,3,64,0,4,1514,6.839980593776321,2.6457513110645907,0.31622776601683794,269.661,4.073801660990771,3,2013.0,8.0,20.0
8874,5348,2,1030,621,0.0,1717,592,22,365,5,10,3285,2,13,1419,5.813115091066428,1.7320508075688772,0.0,13.32,4.073461351305676,0,2013.0,2.0,6.0
23706,3211,3,789,482,0.0,1212,702,5,365,0,9,2520,2,6,1519,6.0607107198447965,1.4142135623730951,0.31622776601683794,37.98,4.073461351305676,1,2012.0,8.0,14.0
15248,2321,0,837,512,0.0,1962,686,81,365,4,3,2026,1,14,1548,5.988460038087683,2.0,0.7071067811865476,-175.08,4.073291153024268,1,2014.0,11.0,27.0
36916,6475,3,1126,712,1.0,1000,725,122,156,6,3,2167,2,0,1075,6.216506295705272,2.23606797749979,0.0,174.9825,4.073291153024268,1,2013.0,9.0,26.0
2635,6352,0,981,610,0.0,1692,447,72,365,5,7,171,0,4,453,6.115008733199437,2.23606797749979,0.4472135954999579,-107.3,4.073291153024268,3,2011.0,1.0,11.0
16234,1992,3,506,296,1.4142135623730951,1578,204,121,365,4,7,2873,2,11,1294,6.68564868983677,1.7320508075688772,0.0,167.94,4.072950669534428,2,2013.0,12.0,31.0
18239,1463,3,893,501,0.0,844,678,6,365,4,3,77,0,4,445,6.712372798453318,1.4142135623730951,0.0,353.22,4.072950669534428,3,2012.0,10.0,17.0
33874,167,3,1026,658,1.0,438,232,122,70,6,10,1379,1,1,788,6.516370575081977,1.7320508075688772,0.0,290.3016,4.07278038430626,1,2011.0,11.0,22.0
45722,1120,3,658,376,1.0,283,633,29,365,1,0,1615,1,1,237,6.3324622426614114,1.0,0.0,101.07,4.07278038430626,3,2012.0,6.0,23.0
8266,5066,0,1258,754,0.0,905,648,16,365,5,10,2142,2,0,1095,5.6121056860842975,2.0,0.0,73.6,4.072610070076094,0,2011.0,7.0,21.0
7875,6473,2,1222,756,1.0,407,152,48,365,5,3,3198,2,13,400,6.258020016193941,1.4142135623730951,0.6324555320336759,-321.416,4.072269354570243,3,2013.0,8.0,9.0
9033,6522,1,313,229,1.4142135623730951,1695,428,4,365,5,10,165,0,4,1413,5.8988008622445625,2.449489742783178,0.6324555320336759,-78.84,4.072098953274781,1,2013.0,10.0,14.0
14757,1901,3,816,508,1.0,777,689,37,365,4,7,323,0,4,284,5.836154862560825,1.4142135623730951,0.0,30.72,4.071758063549305,1,2013.0,9.0,9.0
28767,3574,3,108,65,1.0,1742,459,68,365,0,11,792,0,9,467,6.481515871657495,2.449489742783178,0.0,110.7,4.071758063549305,3,2013.0,11.0,19.0
7225,6645,3,779,472,0.0,1426,512,87,365,5,3,254,0,4,927,6.370900483161311,2.0,0.6324555320336759,-330.736,4.0715875750994845,3,2014.0,10.0,14.0
25444,3086,0,10,6,0.0,970,338,51,365,0,4,767,0,9,468,5.281781397907937,2.0,0.0,74.28,4.0715875750994845,0,2011.0,12.0,28.0
37870,746,3,166,69,1.0,1483,463,122,206,6,6,1842,1,14,600,6.335763219978659,2.0,0.0,67.608,4.070905330488338,3,2013.0,11.0,26.0
8589,5225,2,295,163,0.0,1153,403,83,365,5,3,2434,2,6,759,5.86322450200851,1.4142135623730951,0.044721359549995794,20.37688,4.070393341399587,1,2012.0,5.0,7.0
